name,code,weight
1321,TEST-1321,74
1322,TEST-1322,6
1323,TEST-1323,38
1324,TEST-1324,11
1325,TEST-1325,75
1326,TEST-1326,91
1327,TEST-1327,52
1328,TEST-1328,81
1329,TEST-1329,3
1330,TEST-1330,28
1331,TEST-1331,53
1332,TEST-1332,87
1333,TEST-1333,26
1334,TEST-1334,46
1335,TEST-1335,6
1336,TEST-1336,61
1337,TEST-1337,31
1338,TEST-1338,74
1339,TEST-1339,10
1340,TEST-1340,91
1341,TEST-1341,11
1342,TEST-1342,8
1343,TEST-1343,55
1344,TEST-1344,69
1345,TEST-1345,56
1346,TEST-1346,99
1347,TEST-1347,11
1348,TEST-1348,64
1349,TEST-1349,31
1350,TEST-1350,46
1351,TEST-1351,29
1352,TEST-1352,32
1353,TEST-1353,100
1354,TEST-1354,92
1355,TEST-1355,85
1356,TEST-1356,31
1357,TEST-1357,5
1358,TEST-1358,96
1359,TEST-1359,12
1360,TEST-1360,69
1361,TEST-1361,77
1362,TEST-1362,67
1363,TEST-1363,83
1364,TEST-1364,5
1365,TEST-1365,66
1366,TEST-1366,5
1367,TEST-1367,83
1368,TEST-1368,18
1369,TEST-1369,26
1370,TEST-1370,14
1371,TEST-1371,63
1372,TEST-1372,73
1373,TEST-1373,48
1374,TEST-1374,99
1375,TEST-1375,50
1376,TEST-1376,6
1377,TEST-1377,99
1378,TEST-1378,75
1379,TEST-1379,44
1380,TEST-1380,49
1381,TEST-1381,12
1382,TEST-1382,76
1383,TEST-1383,49
1384,TEST-1384,62
1385,TEST-1385,69
1386,TEST-1386,68
1387,TEST-1387,27
1388,TEST-1388,84
1389,TEST-1389,90
1390,TEST-1390,78
1391,TEST-1391,93
1392,TEST-1392,34
1393,TEST-1393,43
1394,TEST-1394,55
1395,TEST-1395,14
1396,TEST-1396,97
1397,TEST-1397,8
1398,TEST-1398,86
1399,TEST-1399,23
1400,TEST-1400,55
1401,TEST-1401,99
1402,TEST-1402,71
1403,TEST-1403,7
1404,TEST-1404,83
1405,TEST-1405,85
1406,TEST-1406,65
1407,TEST-1407,98
1408,TEST-1408,72
1409,TEST-1409,9
1410,TEST-1410,53
1411,TEST-1411,3
1412,TEST-1412,83
1413,TEST-1413,25
1414,TEST-1414,56
1415,TEST-1415,63
1416,TEST-1416,60
1417,TEST-1417,56
1418,TEST-1418,92
1419,TEST-1419,9
1420,TEST-1420,77
1421,TEST-1421,96
1422,TEST-1422,27
1423,TEST-1423,11
1424,TEST-1424,62
1425,TEST-1425,78
1426,TEST-1426,37
1427,TEST-1427,10
1428,TEST-1428,5
1429,TEST-1429,64
1430,TEST-1430,10
1431,TEST-1431,68
1432,TEST-1432,67
1433,TEST-1433,60
1434,TEST-1434,95
1435,TEST-1435,59
1436,TEST-1436,80
1437,TEST-1437,100
1438,TEST-1438,98
1439,TEST-1439,86
1440,TEST-1440,69
1441,TEST-1441,72
1442,TEST-1442,13
1443,TEST-1443,44
1444,TEST-1444,63
1445,TEST-1445,10
1446,TEST-1446,77
1447,TEST-1447,83
1448,TEST-1448,96
1449,TEST-1449,19
1450,TEST-1450,35
1451,TEST-1451,24
1452,TEST-1452,54
1453,TEST-1453,5
1454,TEST-1454,38
1455,TEST-1455,68
1456,TEST-1456,37
1457,TEST-1457,44
1458,TEST-1458,34
1459,TEST-1459,5
1460,TEST-1460,100
1461,TEST-1461,38
1462,TEST-1462,33
1463,TEST-1463,99
1464,TEST-1464,50
1465,TEST-1465,33
1466,TEST-1466,52
1467,TEST-1467,52
1468,TEST-1468,82
1469,TEST-1469,81
1470,TEST-1470,12
1471,TEST-1471,85
1472,TEST-1472,1
1473,TEST-1473,35
1474,TEST-1474,18
1475,TEST-1475,92
1476,TEST-1476,95
1477,TEST-1477,58
1478,TEST-1478,33
1479,TEST-1479,81
1480,TEST-1480,75
1481,TEST-1481,83
1482,TEST-1482,14
1483,TEST-1483,36
1484,TEST-1484,18
1485,TEST-1485,93
1486,TEST-1486,2
1487,TEST-1487,15
1488,TEST-1488,69
1489,TEST-1489,59
1490,TEST-1490,21
1491,TEST-1491,85
1492,TEST-1492,36
1493,TEST-1493,74
1494,TEST-1494,49
1495,TEST-1495,68
1496,TEST-1496,68
1497,TEST-1497,38
1498,TEST-1498,50
1499,TEST-1499,99
1500,TEST-1500,26
1501,TEST-1501,26
1502,TEST-1502,76
1503,TEST-1503,68
1504,TEST-1504,46
1505,TEST-1505,3
1506,TEST-1506,87
1507,TEST-1507,92
1508,TEST-1508,34
1509,TEST-1509,45
1510,TEST-1510,69
1511,TEST-1511,14
1512,TEST-1512,32
1513,TEST-1513,100
1514,TEST-1514,51
1515,TEST-1515,12
1516,TEST-1516,13
1517,TEST-1517,4
1518,TEST-1518,68
1519,TEST-1519,64
1520,TEST-1520,66
1521,TEST-1521,96
1522,TEST-1522,88
1523,TEST-1523,30
1524,TEST-1524,28
1525,TEST-1525,54
1526,TEST-1526,8
1527,TEST-1527,43
1528,TEST-1528,62
1529,TEST-1529,36
1530,TEST-1530,78
1531,TEST-1531,46
1532,TEST-1532,28
1533,TEST-1533,14
1534,TEST-1534,44
1535,TEST-1535,86
1536,TEST-1536,91
1537,TEST-1537,55
1538,TEST-1538,23
1539,TEST-1539,6
1540,TEST-1540,45
1541,TEST-1541,84
1542,TEST-1542,33
1543,TEST-1543,80
1544,TEST-1544,95
1545,TEST-1545,83
1546,TEST-1546,68
1547,TEST-1547,31
1548,TEST-1548,68
1549,TEST-1549,88
1550,TEST-1550,59
1551,TEST-1551,86
1552,TEST-1552,2
1553,TEST-1553,87
1554,TEST-1554,60
1555,TEST-1555,95
1556,TEST-1556,39
1557,TEST-1557,2
1558,TEST-1558,55
1559,TEST-1559,51
1560,TEST-1560,78
1561,TEST-1561,29
1562,TEST-1562,3
1563,TEST-1563,29
1564,TEST-1564,72
1565,TEST-1565,82
1566,TEST-1566,12
1567,TEST-1567,54
1568,TEST-1568,89
1569,TEST-1569,60
1570,TEST-1570,3
1571,TEST-1571,71
1572,TEST-1572,62
1573,TEST-1573,45
1574,TEST-1574,61
1575,TEST-1575,42
1576,TEST-1576,5
1577,TEST-1577,3
1578,TEST-1578,74
1579,TEST-1579,66
1580,TEST-1580,13
1581,TEST-1581,59
1582,TEST-1582,21
1583,TEST-1583,60
1584,TEST-1584,6
1585,TEST-1585,18
1586,TEST-1586,88
1587,TEST-1587,88
1588,TEST-1588,56
1589,TEST-1589,30
1590,TEST-1590,57
1591,TEST-1591,23
1592,TEST-1592,47
1593,TEST-1593,20
1594,TEST-1594,60
1595,TEST-1595,89
1596,TEST-1596,70
1597,TEST-1597,71
1598,TEST-1598,17
1599,TEST-1599,59
1600,TEST-1600,6
1601,TEST-1601,78
1602,TEST-1602,39
1603,TEST-1603,58
1604,TEST-1604,25
1605,TEST-1605,4
1606,TEST-1606,4
1607,TEST-1607,51
1608,TEST-1608,3
1609,TEST-1609,90
1610,TEST-1610,22
1611,TEST-1611,82
1612,TEST-1612,72
1613,TEST-1613,58
1614,TEST-1614,12
1615,TEST-1615,74
1616,TEST-1616,98
1617,TEST-1617,49
1618,TEST-1618,78
1619,TEST-1619,48
1620,TEST-1620,3
1621,TEST-1621,99
1622,TEST-1622,59
1623,TEST-1623,16
1624,TEST-1624,41
1625,TEST-1625,27
1626,TEST-1626,41
1627,TEST-1627,14
1628,TEST-1628,15
1629,TEST-1629,66
1630,TEST-1630,52
1631,TEST-1631,86
1632,TEST-1632,27
1633,TEST-1633,44
1634,TEST-1634,66
1635,TEST-1635,85
1636,TEST-1636,49
1637,TEST-1637,23
1638,TEST-1638,97
1639,TEST-1639,34
1640,TEST-1640,25
1641,TEST-1641,28
1642,TEST-1642,60
1643,TEST-1643,98
1644,TEST-1644,54
1645,TEST-1645,5
1646,TEST-1646,76
1647,TEST-1647,29
1648,TEST-1648,13
1649,TEST-1649,95
1650,TEST-1650,5
1651,TEST-1651,74
1652,TEST-1652,88
1653,TEST-1653,73
1654,TEST-1654,99
1655,TEST-1655,58
1656,TEST-1656,48
1657,TEST-1657,51
1658,TEST-1658,13
1659,TEST-1659,85
1660,TEST-1660,26
1661,TEST-1661,4
1662,TEST-1662,6
1663,TEST-1663,57
1664,TEST-1664,95
1665,TEST-1665,26
1666,TEST-1666,54
1667,TEST-1667,70
1668,TEST-1668,59
1669,TEST-1669,32
1670,TEST-1670,43
1671,TEST-1671,48
1672,TEST-1672,26
1673,TEST-1673,94
1674,TEST-1674,43
1675,TEST-1675,60
1676,TEST-1676,48
1677,TEST-1677,93
1678,TEST-1678,67
1679,TEST-1679,2
1680,TEST-1680,98
1681,TEST-1681,71
1682,TEST-1682,11
1683,TEST-1683,16
1684,TEST-1684,28
1685,TEST-1685,77
1686,TEST-1686,88
1687,TEST-1687,51
1688,TEST-1688,45
1689,TEST-1689,37
1690,TEST-1690,30
1691,TEST-1691,16
1692,TEST-1692,87
1693,TEST-1693,7
1694,TEST-1694,57
1695,TEST-1695,81
1696,TEST-1696,22
1697,TEST-1697,65
1698,TEST-1698,62
1699,TEST-1699,10
1700,TEST-1700,66
1701,TEST-1701,29
1702,TEST-1702,56
1703,TEST-1703,72
1704,TEST-1704,11
1705,TEST-1705,24
1706,TEST-1706,50
1707,TEST-1707,61
1708,TEST-1708,25
1709,TEST-1709,84
1710,TEST-1710,51
1711,TEST-1711,51
1712,TEST-1712,31
1713,TEST-1713,73
1714,TEST-1714,85
1715,TEST-1715,1
1716,TEST-1716,37
1717,TEST-1717,81
1718,TEST-1718,1
1719,TEST-1719,98
1720,TEST-1720,26
1721,TEST-1721,47
1722,TEST-1722,47
1723,TEST-1723,85
1724,TEST-1724,10
1725,TEST-1725,63
1726,TEST-1726,50
1727,TEST-1727,45
1728,TEST-1728,95
1729,TEST-1729,45
1730,TEST-1730,89
1731,TEST-1731,20
1732,TEST-1732,32
1733,TEST-1733,25
1734,TEST-1734,82
1735,TEST-1735,51
1736,TEST-1736,67
1737,TEST-1737,25
1738,TEST-1738,40
1739,TEST-1739,51
1740,TEST-1740,45
1741,TEST-1741,57
1742,TEST-1742,80
1743,TEST-1743,93
1744,TEST-1744,90
1745,TEST-1745,47
1746,TEST-1746,72
1747,TEST-1747,86
1748,TEST-1748,39
1749,TEST-1749,15
1750,TEST-1750,35
1751,TEST-1751,37
1752,TEST-1752,37
1753,TEST-1753,39
1754,TEST-1754,92
1755,TEST-1755,84
1756,TEST-1756,1
1757,TEST-1757,15
1758,TEST-1758,88
1759,TEST-1759,8
1760,TEST-1760,80
1761,TEST-1761,29
1762,TEST-1762,69
1763,TEST-1763,8
1764,TEST-1764,40
1765,TEST-1765,58
1766,TEST-1766,5
1767,TEST-1767,77
1768,TEST-1768,66
1769,TEST-1769,66
1770,TEST-1770,45
1771,TEST-1771,13
1772,TEST-1772,6
1773,TEST-1773,61
1774,TEST-1774,44
1775,TEST-1775,21
1776,TEST-1776,86
1777,TEST-1777,16
1778,TEST-1778,93
1779,TEST-1779,50
1780,TEST-1780,49
1781,TEST-1781,75
1782,TEST-1782,31
1783,TEST-1783,79
1784,TEST-1784,45
1785,TEST-1785,90
1786,TEST-1786,98
1787,TEST-1787,8
1788,TEST-1788,37
1789,TEST-1789,63
1790,TEST-1790,85
1791,TEST-1791,67
1792,TEST-1792,28
1793,TEST-1793,2
1794,TEST-1794,53
1795,TEST-1795,69
1796,TEST-1796,99
1797,TEST-1797,10
1798,TEST-1798,48
1799,TEST-1799,61
1800,TEST-1800,19
1801,TEST-1801,45
1802,TEST-1802,59
1803,TEST-1803,98
1804,TEST-1804,90
1805,TEST-1805,46
1806,TEST-1806,83
1807,TEST-1807,15
1808,TEST-1808,33
1809,TEST-1809,22
1810,TEST-1810,10
1811,TEST-1811,32
1812,TEST-1812,12
1813,TEST-1813,99
1814,TEST-1814,98
1815,TEST-1815,70
1816,TEST-1816,49
1817,TEST-1817,82
1818,TEST-1818,96
1819,TEST-1819,69
1820,TEST-1820,89
1821,TEST-1821,50
1822,TEST-1822,77
1823,TEST-1823,52
1824,TEST-1824,10
1825,TEST-1825,91
1826,TEST-1826,43
1827,TEST-1827,86
1828,TEST-1828,43
1829,TEST-1829,99
1830,TEST-1830,28
1831,TEST-1831,76
1832,TEST-1832,61
1833,TEST-1833,18
1834,TEST-1834,32
1835,TEST-1835,50
1836,TEST-1836,63
1837,TEST-1837,85
1838,TEST-1838,25
1839,TEST-1839,19
1840,TEST-1840,45
1841,TEST-1841,34
1842,TEST-1842,95
1843,TEST-1843,77
1844,TEST-1844,60
1845,TEST-1845,50
1846,TEST-1846,65
1847,TEST-1847,37
1848,TEST-1848,21
1849,TEST-1849,34
1850,TEST-1850,36
1851,TEST-1851,33
1852,TEST-1852,100
1853,TEST-1853,92
1854,TEST-1854,49
1855,TEST-1855,48
1856,TEST-1856,64
1857,TEST-1857,38
1858,TEST-1858,36
1859,TEST-1859,70
1860,TEST-1860,17
1861,TEST-1861,30
1862,TEST-1862,46
1863,TEST-1863,40
1864,TEST-1864,92
1865,TEST-1865,15
1866,TEST-1866,59
1867,TEST-1867,1
1868,TEST-1868,43
1869,TEST-1869,47
1870,TEST-1870,19
1871,TEST-1871,41
1872,TEST-1872,6
1873,TEST-1873,86
1874,TEST-1874,59
1875,TEST-1875,34
1876,TEST-1876,80
1877,TEST-1877,95
1878,TEST-1878,34
1879,TEST-1879,49
1880,TEST-1880,46
1881,TEST-1881,38
1882,TEST-1882,13
1883,TEST-1883,65
1884,TEST-1884,60
1885,TEST-1885,79
1886,TEST-1886,52
1887,TEST-1887,11
1888,TEST-1888,26
1889,TEST-1889,43
1890,TEST-1890,88
1891,TEST-1891,67
1892,TEST-1892,40
1893,TEST-1893,48
1894,TEST-1894,43
1895,TEST-1895,35
1896,TEST-1896,38
1897,TEST-1897,35
1898,TEST-1898,4
1899,TEST-1899,31
1900,TEST-1900,14
1901,TEST-1901,14
1902,TEST-1902,45
1903,TEST-1903,74
1904,TEST-1904,65
1905,TEST-1905,86
1906,TEST-1906,9
1907,TEST-1907,63
1908,TEST-1908,8
1909,TEST-1909,12
1910,TEST-1910,9
1911,TEST-1911,26
1912,TEST-1912,3
1913,TEST-1913,12
1914,TEST-1914,99
1915,TEST-1915,64
1916,TEST-1916,70
1917,TEST-1917,46
1918,TEST-1918,46
1919,TEST-1919,78
1920,TEST-1920,59
1921,TEST-1921,1
1922,TEST-1922,91
1923,TEST-1923,4
1924,TEST-1924,70
1925,TEST-1925,90
1926,TEST-1926,59
1927,TEST-1927,56
1928,TEST-1928,15
1929,TEST-1929,79
1930,TEST-1930,1
1931,TEST-1931,81
1932,TEST-1932,47
1933,TEST-1933,92
1934,TEST-1934,62
1935,TEST-1935,50
1936,TEST-1936,78
1937,TEST-1937,77
1938,TEST-1938,80
1939,TEST-1939,38
1940,TEST-1940,3
1941,TEST-1941,95
1942,TEST-1942,9
1943,TEST-1943,18
1944,TEST-1944,86
1945,TEST-1945,88
1946,TEST-1946,69
1947,TEST-1947,34
1948,TEST-1948,9
1949,TEST-1949,35
1950,TEST-1950,35
1951,TEST-1951,40
1952,TEST-1952,18
1953,TEST-1953,51
1954,TEST-1954,16
1955,TEST-1955,13
1956,TEST-1956,64
1957,TEST-1957,60
1958,TEST-1958,30
1959,TEST-1959,95
1960,TEST-1960,18
1961,TEST-1961,81
1962,TEST-1962,83
1963,TEST-1963,87
1964,TEST-1964,11
1965,TEST-1965,13
1966,TEST-1966,53
1967,TEST-1967,100
1968,TEST-1968,83
1969,TEST-1969,58
1970,TEST-1970,79
1971,TEST-1971,45
1972,TEST-1972,31
1973,TEST-1973,24
1974,TEST-1974,80
1975,TEST-1975,19
1976,TEST-1976,62
1977,TEST-1977,96
1978,TEST-1978,75
1979,TEST-1979,84
1980,TEST-1980,67
1981,TEST-1981,17
1982,TEST-1982,76
1983,TEST-1983,73
1984,TEST-1984,92
1985,TEST-1985,21
1986,TEST-1986,93
1987,TEST-1987,28
1988,TEST-1988,53
1989,TEST-1989,99
1990,TEST-1990,78
1991,TEST-1991,16
1992,TEST-1992,95
1993,TEST-1993,10
1994,TEST-1994,53
1995,TEST-1995,31
1996,TEST-1996,58
1997,TEST-1997,35
1998,TEST-1998,48
1999,TEST-1999,23
2000,TEST-2000,84
2001,TEST-2001,89
2002,TEST-2002,82
2003,TEST-2003,48
2004,TEST-2004,79
2005,TEST-2005,100
2006,TEST-2006,24
2007,TEST-2007,30
2008,TEST-2008,40
2009,TEST-2009,6
2010,TEST-2010,93
2011,TEST-2011,83
2012,TEST-2012,44
2013,TEST-2013,38
2014,TEST-2014,83
2015,TEST-2015,46
2016,TEST-2016,32
2017,TEST-2017,38
2018,TEST-2018,48
2019,TEST-2019,45
2020,TEST-2020,22
2021,TEST-2021,3
2022,TEST-2022,98
2023,TEST-2023,83
2024,TEST-2024,45
2025,TEST-2025,9
2026,TEST-2026,58
2027,TEST-2027,65
2028,TEST-2028,32
2029,TEST-2029,99
2030,TEST-2030,13
2031,TEST-2031,90
2032,TEST-2032,63
2033,TEST-2033,46
2034,TEST-2034,49
2035,TEST-2035,20
2036,TEST-2036,20
2037,TEST-2037,49
2038,TEST-2038,71
2039,TEST-2039,17
2040,TEST-2040,78
2041,TEST-2041,3
2042,TEST-2042,39
2043,TEST-2043,27
2044,TEST-2044,46
2045,TEST-2045,81
2046,TEST-2046,77
2047,TEST-2047,38
2048,TEST-2048,25
2049,TEST-2049,16
2050,TEST-2050,24
2051,TEST-2051,60
2052,TEST-2052,8
2053,TEST-2053,82
2054,TEST-2054,35
2055,TEST-2055,15
2056,TEST-2056,70
2057,TEST-2057,71
2058,TEST-2058,48
2059,TEST-2059,59
2060,TEST-2060,16
2061,TEST-2061,17
2062,TEST-2062,91
2063,TEST-2063,58
2064,TEST-2064,63
2065,TEST-2065,58
2066,TEST-2066,84
2067,TEST-2067,13
2068,TEST-2068,53
2069,TEST-2069,86
2070,TEST-2070,69
2071,TEST-2071,6
2072,TEST-2072,80
2073,TEST-2073,49
2074,TEST-2074,23
2075,TEST-2075,71
2076,TEST-2076,79
2077,TEST-2077,36
2078,TEST-2078,96
2079,TEST-2079,6
2080,TEST-2080,82
2081,TEST-2081,33
2082,TEST-2082,1
2083,TEST-2083,29
2084,TEST-2084,57
2085,TEST-2085,4
2086,TEST-2086,75
2087,TEST-2087,74
2088,TEST-2088,63
2089,TEST-2089,35
2090,TEST-2090,55
2091,TEST-2091,69
2092,TEST-2092,77
2093,TEST-2093,44
2094,TEST-2094,63
2095,TEST-2095,85
2096,TEST-2096,2
2097,TEST-2097,45
2098,TEST-2098,58
2099,TEST-2099,57
2100,TEST-2100,13
2101,TEST-2101,60
2102,TEST-2102,28
2103,TEST-2103,40
2104,TEST-2104,66
2105,TEST-2105,16
2106,TEST-2106,95
2107,TEST-2107,73
2108,TEST-2108,89
2109,TEST-2109,87
2110,TEST-2110,12
2111,TEST-2111,55
2112,TEST-2112,68
2113,TEST-2113,18
2114,TEST-2114,36
2115,TEST-2115,40
2116,TEST-2116,45
2117,TEST-2117,42
2118,TEST-2118,33
2119,TEST-2119,45
2120,TEST-2120,25
2121,TEST-2121,88
2122,TEST-2122,6
2123,TEST-2123,10
2124,TEST-2124,94
2125,TEST-2125,36
2126,TEST-2126,9
2127,TEST-2127,48
2128,TEST-2128,65
2129,TEST-2129,75
2130,TEST-2130,51
2131,TEST-2131,30
2132,TEST-2132,48
2133,TEST-2133,46
2134,TEST-2134,60
2135,TEST-2135,20
2136,TEST-2136,78
2137,TEST-2137,41
2138,TEST-2138,44
2139,TEST-2139,45
2140,TEST-2140,17
2141,TEST-2141,82
2142,TEST-2142,80
2143,TEST-2143,67
2144,TEST-2144,30
2145,TEST-2145,75
2146,TEST-2146,40
2147,TEST-2147,85
2148,TEST-2148,54
2149,TEST-2149,13
2150,TEST-2150,18
2151,TEST-2151,49
2152,TEST-2152,91
2153,TEST-2153,51
2154,TEST-2154,3
2155,TEST-2155,38
2156,TEST-2156,90
2157,TEST-2157,1
2158,TEST-2158,55
2159,TEST-2159,22
2160,TEST-2160,29
2161,TEST-2161,98
2162,TEST-2162,41
2163,TEST-2163,19
2164,TEST-2164,75
2165,TEST-2165,89
2166,TEST-2166,18
2167,TEST-2167,65
2168,TEST-2168,54
2169,TEST-2169,70
2170,TEST-2170,90
2171,TEST-2171,12
2172,TEST-2172,56
2173,TEST-2173,86
2174,TEST-2174,3
2175,TEST-2175,58
2176,TEST-2176,23
2177,TEST-2177,72
2178,TEST-2178,72
2179,TEST-2179,92
2180,TEST-2180,70
2181,TEST-2181,29
2182,TEST-2182,3
2183,TEST-2183,42
2184,TEST-2184,47
2185,TEST-2185,23
2186,TEST-2186,85
2187,TEST-2187,7
2188,TEST-2188,70
2189,TEST-2189,41
2190,TEST-2190,8
2191,TEST-2191,71
2192,TEST-2192,23
2193,TEST-2193,19
2194,TEST-2194,86
2195,TEST-2195,26
2196,TEST-2196,4
2197,TEST-2197,58
2198,TEST-2198,100
2199,TEST-2199,49
2200,TEST-2200,16
2201,TEST-2201,95
2202,TEST-2202,46
2203,TEST-2203,27
2204,TEST-2204,50
2205,TEST-2205,34
2206,TEST-2206,83
2207,TEST-2207,18
2208,TEST-2208,5
2209,TEST-2209,44
2210,TEST-2210,55
2211,TEST-2211,20
2212,TEST-2212,37
2213,TEST-2213,5
2214,TEST-2214,49
2215,TEST-2215,65
2216,TEST-2216,99
2217,TEST-2217,30
2218,TEST-2218,7
2219,TEST-2219,83
2220,TEST-2220,76
2221,TEST-2221,59
2222,TEST-2222,32
2223,TEST-2223,60
2224,TEST-2224,71
2225,TEST-2225,53
2226,TEST-2226,80
2227,TEST-2227,50
2228,TEST-2228,62
2229,TEST-2229,28
2230,TEST-2230,47
2231,TEST-2231,92
2232,TEST-2232,70
2233,TEST-2233,27
2234,TEST-2234,69
2235,TEST-2235,30
2236,TEST-2236,23
2237,TEST-2237,69
2238,TEST-2238,85
2239,TEST-2239,88
2240,TEST-2240,40
2241,TEST-2241,83
2242,TEST-2242,68
2243,TEST-2243,74
2244,TEST-2244,32
2245,TEST-2245,95
2246,TEST-2246,21
2247,TEST-2247,60
2248,TEST-2248,84
2249,TEST-2249,73
2250,TEST-2250,79
2251,TEST-2251,49
2252,TEST-2252,69
2253,TEST-2253,44
2254,TEST-2254,96
2255,TEST-2255,47
2256,TEST-2256,14
2257,TEST-2257,84
2258,TEST-2258,73
2259,TEST-2259,17
2260,TEST-2260,95
2261,TEST-2261,33
2262,TEST-2262,70
2263,TEST-2263,85
2264,TEST-2264,100
2265,TEST-2265,84
2266,TEST-2266,33
2267,TEST-2267,13
2268,TEST-2268,3
2269,TEST-2269,47
2270,TEST-2270,67
2271,TEST-2271,46
2272,TEST-2272,68
2273,TEST-2273,66
2274,TEST-2274,100
2275,TEST-2275,45
2276,TEST-2276,8
2277,TEST-2277,6
2278,TEST-2278,2
2279,TEST-2279,1
2280,TEST-2280,96
2281,TEST-2281,50
2282,TEST-2282,74
2283,TEST-2283,30
2284,TEST-2284,78
2285,TEST-2285,46
2286,TEST-2286,54
2287,TEST-2287,8
2288,TEST-2288,22
2289,TEST-2289,51
2290,TEST-2290,36
2291,TEST-2291,28
2292,TEST-2292,72
2293,TEST-2293,87
2294,TEST-2294,66
2295,TEST-2295,40
2296,TEST-2296,73
2297,TEST-2297,49
2298,TEST-2298,64
2299,TEST-2299,15
2300,TEST-2300,35
2301,TEST-2301,37
2302,TEST-2302,45
2303,TEST-2303,20
2304,TEST-2304,12
2305,TEST-2305,74
2306,TEST-2306,18
2307,TEST-2307,100
2308,TEST-2308,53
2309,TEST-2309,77
2310,TEST-2310,14
2311,TEST-2311,33
2312,TEST-2312,33
2313,TEST-2313,95
2314,TEST-2314,64
2315,TEST-2315,55
2316,TEST-2316,41
2317,TEST-2317,1
2318,TEST-2318,59
2319,TEST-2319,85
2320,TEST-2320,12
2321,TEST-2321,88
2322,TEST-2322,4
2323,TEST-2323,4
2324,TEST-2324,78
2325,TEST-2325,69
2326,TEST-2326,16
2327,TEST-2327,68
2328,TEST-2328,69
2329,TEST-2329,77
2330,TEST-2330,31
2331,TEST-2331,67
2332,TEST-2332,84
2333,TEST-2333,21
2334,TEST-2334,34
2335,TEST-2335,27
2336,TEST-2336,34
2337,TEST-2337,16
2338,TEST-2338,69
2339,TEST-2339,5
2340,TEST-2340,71
2341,TEST-2341,93
2342,TEST-2342,77
2343,TEST-2343,73
2344,TEST-2344,69
2345,TEST-2345,4
2346,TEST-2346,18
2347,TEST-2347,35
2348,TEST-2348,73
2349,TEST-2349,68
2350,TEST-2350,47
2351,TEST-2351,90
2352,TEST-2352,81
2353,TEST-2353,43
2354,TEST-2354,39
2355,TEST-2355,32
2356,TEST-2356,19
2357,TEST-2357,23
2358,TEST-2358,2
2359,TEST-2359,9
2360,TEST-2360,22
2361,TEST-2361,40
2362,TEST-2362,40
2363,TEST-2363,17
2364,TEST-2364,34
2365,TEST-2365,70
2366,TEST-2366,80
2367,TEST-2367,92
2368,TEST-2368,96
2369,TEST-2369,99
2370,TEST-2370,21
2371,TEST-2371,21
2372,TEST-2372,76
2373,TEST-2373,40
2374,TEST-2374,85
2375,TEST-2375,95
2376,TEST-2376,35
2377,TEST-2377,96
2378,TEST-2378,100
2379,TEST-2379,56
2380,TEST-2380,47
2381,TEST-2381,95
2382,TEST-2382,24
2383,TEST-2383,5
2384,TEST-2384,87
2385,TEST-2385,16
2386,TEST-2386,78
2387,TEST-2387,52
2388,TEST-2388,54
2389,TEST-2389,69
2390,TEST-2390,33
2391,TEST-2391,77
2392,TEST-2392,99
2393,TEST-2393,4
2394,TEST-2394,13
2395,TEST-2395,90
2396,TEST-2396,37
2397,TEST-2397,88
2398,TEST-2398,89
2399,TEST-2399,21
2400,TEST-2400,53
2401,TEST-2401,65
2402,TEST-2402,38
2403,TEST-2403,92
2404,TEST-2404,89
2405,TEST-2405,76
2406,TEST-2406,58
2407,TEST-2407,72
2408,TEST-2408,27
2409,TEST-2409,12
2410,TEST-2410,90
2411,TEST-2411,74
2412,TEST-2412,21
2413,TEST-2413,73
2414,TEST-2414,37
2415,TEST-2415,45
2416,TEST-2416,3
2417,TEST-2417,66
2418,TEST-2418,99
2419,TEST-2419,98
2420,TEST-2420,90
2421,TEST-2421,96
2422,TEST-2422,49
2423,TEST-2423,32
2424,TEST-2424,6
2425,TEST-2425,93
2426,TEST-2426,5
2427,TEST-2427,70
2428,TEST-2428,91
2429,TEST-2429,81
2430,TEST-2430,12
2431,TEST-2431,82
2432,TEST-2432,92
2433,TEST-2433,33
2434,TEST-2434,9
2435,TEST-2435,85
2436,TEST-2436,11
2437,TEST-2437,60
2438,TEST-2438,4
2439,TEST-2439,86
2440,TEST-2440,3
2441,TEST-2441,59
2442,TEST-2442,9
2443,TEST-2443,44
2444,TEST-2444,89
2445,TEST-2445,71
2446,TEST-2446,46
2447,TEST-2447,44
2448,TEST-2448,47
2449,TEST-2449,39
2450,TEST-2450,11
2451,TEST-2451,63
2452,TEST-2452,24
2453,TEST-2453,5
2454,TEST-2454,52
2455,TEST-2455,98
2456,TEST-2456,54
2457,TEST-2457,23
2458,TEST-2458,54
2459,TEST-2459,97
2460,TEST-2460,72
2461,TEST-2461,28
2462,TEST-2462,1
2463,TEST-2463,60
2464,TEST-2464,62
2465,TEST-2465,55
2466,TEST-2466,53
2467,TEST-2467,1
2468,TEST-2468,37
2469,TEST-2469,68
2470,TEST-2470,74
2471,TEST-2471,1
2472,TEST-2472,44
2473,TEST-2473,41
2474,TEST-2474,44
2475,TEST-2475,85
2476,TEST-2476,47
2477,TEST-2477,43
2478,TEST-2478,67
2479,TEST-2479,32
2480,TEST-2480,51
2481,TEST-2481,38
2482,TEST-2482,29
2483,TEST-2483,28
2484,TEST-2484,74
2485,TEST-2485,80
2486,TEST-2486,26
